elife06,inspecQt,elife05,elife04,inspecKb2,elife03,inspecKb1,elife02,elife01,inspecArea,inspecKb3,avgnight,avgdaytime,inspecPoint,inspecYy
43,3,43,52,일반주거1,58,나,53,48,기장군기장읍동부리,일반,43,52,대진아파트앞,2004
50,3,49,55,일반주거1,55,나,57,58,기장군기장읍동부리,일반,49,56,유한빌라앞,2004
50,3,53,60,일반주거1,64,나,56,53,기장군기장읍동부리,일반,51,58,제3기장교회앞,2004
62,3,66,67,일반주거1,68,나,69,69,기장군기장읍동부리,도로,64,68,제일탕앞,2003
61,3,66,67,일반주거1,68,나,69,70,기장군기장읍동부리,도로,63,68,충북인삼집앞,2003
51,3,55,58,일반주거1,61,나,61,59,기장군기장읍동부리,일반,53,59,기장동성교회,2003
42,3,47,52,일반주거1,55,나,56,54,기장군기장읍동부리,일반,44,54,대진아파트앞,2003
47,3,50,56,일반주거1,57,나,59,56,기장군기장읍동부리,일반,48,57,유한빌라앞,2003
0,3,0,0,일반주거2,0,나,0,0,동래구 사직2동,일반,0,0,사직주공안(철거중),2003
49,3,52,60,일반주거2,63,나,63,62,동래구사직2동,도로,50,62,방범초소앞,2003
50,3,53,61,일반주거2,63,나,62,63,동래구사직2동,도로,51,62,수퍼마켓앞,2003
53,3,55,58,일반주거2,56,나,57,59,동래구사직2동,일반,54,57,지리산메기탕앞,2003
52,3,55,57,일반주거2,56,나,58,58,동래구사직2동,일반,53,57,청주버섯찌게앞,2003
64,3,67,71,일반주거3,74,나,73,74,북구덕천1동,도로,65,73,13동 시영APT입구,2003
66,3,70,74,일반주거3,75,나,74,74,북구덕천1동,도로,68,74,13동시영APT입구,2003
63,3,66,69,일반주거3,74,나,72,73,북구덕천1동,도로,64,72,1동 시영APT입구,2003
65,3,67,71,일반주거3,73,나,71,72,북구덕천1동,도로,66,71,1동시영APT입구,2003
47,3,50,56,일반주거3,58,나,57,59,북구덕천1동,일반,48,57,14동 시영APT뒤,2003
49,3,51,57,일반주거3,61,나,60,62,북구덕천1동,일반,50,60,14동시영APT뒤,2003
55,3,58,60,일반주거3,61,나,62,61,북구덕천1동,일반,56,61,미진골든빌라앞,2003
48,3,52,57,일반주거3,58,나,58,61,북구덕천1동,일반,50,58,시영APT중앙,2003
62,3,69,69,상업,72,다,72,71,해운대구중1동,도로,65,71,하이얏트호텔우,2003
64,3,72,72,상업,73,다,73,72,해운대구중1동,도로,68,72,하이얏트호텔좌,2003
55,3,56,56,상업,59,다,59,58,해운대구중1동,일반,55,58,파라다이스호텔옆,2003
54,3,60,60,상업,61,다,61,60,해운대구중1동,일반,57,60,파라다이스호텔입구,2003
49,3,55,55,상업,56,다,56,55,해운대구중1동,일반,52,55,하이얏트호텔 뒤,2003
50,3,55,55,상업,57,다,56,55,해운대구중1동,일반,52,55,하이얏트호텔뒤,2003
62,3,69,73,준공업,75,다,76,74,영도구남항동,도로,65,74,남항새마을금고,2003
63,3,69,72,준공업,75,다,74,72,영도구남항동,도로,66,73,종점(꿈나무화원),2003
45,3,52,61,준공업,65,다,65,64,영도구남항동,일반,48,63,동성선박공업사,2003
45,3,51,64,준공업,64,다,66,64,영도구남항동,일반,48,64,수퍼마켓앞,2003
44,3,54,61,준공업,64,다,65,63,영도구남항동,일반,49,63,하나전기앞,2003
57,4,62,70,녹지,69,가,70,70,중구대청공원내,도로,59,69,방범초소앞,2003
54,4,55,62,녹지,60,가,60,59,중구대청공원내,도로,54,60,시민헌장앞,2003
45,4,48,50,녹지,52,가,50,49,중구대청공원내,일반,46,50,도서관앞,2003
45,4,46,49,녹지,51,가,49,49,중구대청공원내,일반,45,49,동상앞,2003
45,4,47,48,녹지,49,가,48,48,중구대청공원내,일반,46,48,충혼탑입구,2003
63,4,67,74,종합병원,74,가,73,74,동구성분도병원주변,도로,65,73,세광약국앞,2003
62,4,66,73,종합병원,72,가,74,74,동구성분도병원주변,도로,64,73,영사관후문앞,2003
51,4,53,58,종합병원,59,가,60,59,동구성분도병원주변,일반,52,59,대광한약방앞,2003
50,4,54,57,종합병원,60,가,61,59,동구성분도병원주변,일반,52,59,보성여관앞,2003
45,4,48,53,종합병원,55,가,53,53,동구성분도병원주변,일반,46,53,신동여관앞,2003
61,4,67,71,일반주거1,73,나,73,72,기장군기장읍동부리,도로,64,72,제일탕앞,2003
61,4,66,71,일반주거1,72,나,71,72,기장군기장읍동부리,도로,63,71,충북인삼집앞,2003
50,4,55,57,일반주거1,61,나,61,60,기장군기장읍동부리,일반,52,59,기장동성교회,2003
43,4,46,51,일반주거1,54,나,55,55,기장군기장읍동부리,일반,44,53,대진아파트앞,2003
47,4,49,55,일반주거1,57,나,58,57,기장군기장읍동부리,일반,48,56,유한빌라앞,2003
48,4,52,60,일반주거2,62,나,60,59,동래구사직2동,도로,50,60,방범초소앞,2003
49,4,52,57,일반주거2,61,나,60,62,동래구사직2동,도로,50,60,수퍼마켓앞,2003
50,4,51,58,일반주거2,56,나,58,57,동래구사직2동,일반,50,57,지리산메기탕앞,2003
50,4,52,57,일반주거2,60,나,58,58,동래구사직2동,일반,51,58,청주버섯찌게앞,2003
64,4,67,71,일반주거3,74,나,73,74,북구덕천1동,도로,65,73,13동 시영APT입구,2003
63,4,66,69,일반주거3,74,나,72,73,북구덕천1동,도로,64,72,1동 시영APT입구,2003
47,4,50,56,일반주거3,58,나,57,59,북구덕천1동,일반,48,57,14동 시영APT뒤,2003
55,4,56,60,일반주거3,60,나,60,59,북구덕천1동,일반,55,59,미진골든빌라앞,2003
47,4,50,57,일반주거3,57,나,56,58,북구덕천1동,일반,48,57,시영APT중앙,2003
62,4,69,70,상업,72,다,72,73,해운대구중1동,도로,65,71,하이얏트호텔우,2003
64,4,71,72,상업,73,다,73,74,해운대구중1동,도로,67,73,하이얏트호텔좌,2003
50,4,55,56,상업,58,다,59,60,해운대구중1동,일반,52,58,파라다이스호텔옆,2003
54,4,55,62,상업,64,다,65,64,해운대구중1동,일반,54,63,파라다이스호텔입구,2003
49,4,55,55,상업,56,다,56,55,해운대구중1동,일반,52,55,하이얏트호텔 뒤,2003
68,4,69,68,준공업,72,다,72,73,영도구남항동,도로,68,71,남항새마을금고,2003
65,4,68,71,준공업,72,다,72,72,영도구남항동,도로,66,71,종점(꿈나무화원),2003
46,4,53,58,준공업,65,다,63,65,영도구남항동,일반,49,62,동성선박공업사,2003
51,4,53,59,준공업,69,다,64,66,영도구남항동,일반,52,64,수퍼마켓앞,2003
48,4,49,52,준공업,64,다,67,66,영도구남항동,일반,48,62,하나전기앞,2003
45,1,47,48,일반주거2,52,나,53,55,동래구사직2동,일반,46,52,사직주공안,2003
53,1,58,60,일반주거2,65,나,65,61,동래구사직2동,일반,55,62,지리산메기탕앞,2003
52,1,58,61,일반주거2,67,나,66,62,동래구사직2동,일반,55,64,청주버섯찌게앞,2003
64,1,67,70,일반주거3,74,나,73,72,북구덕천1동,도로,65,72,13동 시영APT입구,2003
63,1,67,69,일반주거3,73,나,71,72,북구덕천1동,도로,65,71,1동 시영APT입구,2003
48,1,54,56,일반주거3,57,나,58,60,북구덕천1동,일반,51,57,14동 시영APT뒤,2003
50,1,55,57,일반주거3,62,나,61,61,북구덕천1동,일반,52,60,미진골든빌라앞,2003
48,1,53,55,일반주거3,58,나,57,58,북구덕천1동,일반,50,57,시영APT중앙,2003
62,1,65,67,상업,71,다,72,70,해운대구중1동,도로,63,70,하이얏트호텔우,2003
62,1,64,67,상업,71,다,70,69,해운대구중1동,도로,63,69,하이얏트호텔좌,2003
50,1,56,59,상업,63,다,64,57,해운대구중1동,일반,53,60,파라다이스호텔옆,2003
51,1,55,58,상업,60,다,65,58,해운대구중1동,일반,53,60,파라다이스호텔입구,2003
46,1,50,52,상업,55,다,54,53,해운대구중1동,일반,48,53,하이얏트호텔 뒤,2003
61,1,64,65,준공업,68,다,67,69,영도구남항동,도로,62,67,남항새마을금고,2003
62,1,66,68,준공업,72,다,70,71,영도구남항동,도로,64,70,종점(꿈나무화원),2003
47,1,54,60,준공업,63,다,64,63,영도구남항동,일반,50,62,동성선박공업사,2003
49,1,51,65,준공업,69,다,67,67,영도구남항동,일반,50,67,수퍼마켓앞,2003
48,1,52,59,준공업,63,다,67,63,영도구남항동,일반,50,63,하나전기앞,2003
55,2,63,67,녹지,68,가,67,66,중구대청공원내,도로,59,67,방범초소앞,2003
52,2,54,60,녹지,62,가,62,60,중구대청공원내,도로,53,61,시민헌장앞,2003
44,2,47,49,녹지,49,가,49,49,중구대청공원내,일반,45,49,도서관앞,2003
44,2,45,47,녹지,50,가,56,50,중구대청공원내,일반,44,50,동상앞,2003
45,2,47,47,녹지,53,가,51,50,중구대청공원내,일반,46,50,충혼탑입구,2003
64,2,68,71,종합병원,73,가,76,74,동구성분도병원주변,도로,66,73,세광약국앞,2003
63,2,67,70,종합병원,72,가,74,73,동구성분도병원주변,도로,65,72,영사관후문앞,2003
51,2,54,59,종합병원,61,가,59,60,동구성분도병원주변,일반,52,59,대광한약방앞,2003
51,2,54,56,종합병원,57,가,60,58,동구성분도병원주변,일반,52,57,보성여관앞,2003
46,2,49,53,종합병원,51,가,54,52,동구성분도병원주변,일반,47,52,신동여관앞,2003
62,2,66,67,일반주거1,68,나,69,69,기장군기장읍동부리,도로,64,68,제일탕앞,2003
61,2,66,67,일반주거1,68,나,69,70,기장군기장읍동부리,도로,63,68,충북인삼집앞,2003
51,2,53,56,일반주거1,58,나,60,58,기장군기장읍동부리,일반,52,58,기장동성교회,2003
42,2,47,52,일반주거1,55,나,56,54,기장군기장읍동부리,일반,44,54,대진아파트앞,2003
42,2,49,53,일반주거1,56,나,57,55,기장군기장읍동부리,일반,45,55,유한빌라앞,2003
49,2,53,57,일반주거2,63,나,61,62,동래구사직2동,도로,51,60,방범초소앞,2003
49,2,53,58,일반주거2,61,나,62,63,동래구사직2동,도로,51,61,수퍼마켓앞,2003
45,2,45,46,일반주거2,47,나,50,51,동래구사직2동,일반,45,48,사직주공안,2003
51,2,58,61,일반주거2,54,나,55,59,동래구사직2동,일반,54,57,지리산메기탕앞,2003
53,2,56,60,일반주거2,59,나,59,60,동래구사직2동,일반,54,59,청주버섯찌게앞,2003
65,2,69,71,일반주거3,76,나,76,74,북구덕천1동,도로,67,74,13동 시영APT입구,2003
64,2,67,69,일반주거3,73,나,70,72,북구덕천1동,도로,65,71,1동 시영APT입구,2003
49,2,51,57,일반주거3,61,나,60,62,북구덕천1동,일반,50,60,14동 시영APT뒤,2003
53,2,55,59,일반주거3,60,나,59,52,북구덕천1동,일반,54,57,미진골든빌라앞,2003
48,2,52,57,일반주거3,58,나,58,61,북구덕천1동,일반,50,58,시영APT중앙,2003
63,2,65,68,상업,70,다,72,69,해운대구중1동,도로,64,69,하이얏트호텔우,2003
63,2,66,68,상업,71,다,72,70,해운대구중1동,도로,64,70,하이얏트호텔좌,2003
56,2,58,63,상업,61,다,62,57,해운대구중1동,일반,57,60,파라다이스호텔옆,2003
54,2,57,59,상업,61,다,61,59,해운대구중1동,일반,55,60,파라다이스호텔입구,2003
51,2,54,57,상업,58,다,57,53,해운대구중1동,일반,52,56,하이얏트호텔 뒤,2003
62,2,64,65,준공업,69,다,70,69,영도구남항동,도로,63,68,남항새마을금고,2003
62,2,66,68,준공업,70,다,72,71,영도구남항동,도로,64,70,종점(꿈나무화원),2003
46,2,48,59,준공업,62,다,65,63,영도구남항동,일반,47,62,동성선박공업사,2003
46,2,51,64,준공업,68,다,68,64,영도구남항동,일반,48,66,수퍼마켓앞,2003
46,2,49,61,준공업,66,다,68,63,영도구남항동,일반,47,64,하나전기앞,2003
56,3,63,69,녹지,68,가,68,66,중구대청공원내,도로,59,67,방범초소앞,2003
54,3,54,62,녹지,60,가,60,60,중구대청공원내,도로,54,60,시민헌장앞,2003
45,3,49,51,녹지,50,가,50,49,중구대청공원내,일반,47,50,도서관앞,2003
45,3,46,50,녹지,52,가,51,50,중구대청공원내,일반,45,50,동상앞,2003
45,3,47,47,녹지,53,가,51,50,중구대청공원내,일반,46,50,충혼탑입구,2003
63,3,68,74,종합병원,75,가,75,74,동구성분도병원주변,도로,65,74,세광약국앞,2003
64,3,67,71,종합병원,75,가,74,73,동구성분도병원주변,도로,65,73,영사관후문앞,2003
51,3,53,58,종합병원,66,가,61,61,동구성분도병원주변,일반,52,61,대광한약방앞,2003
51,3,53,56,종합병원,61,가,61,59,동구성분도병원주변,일반,52,59,보성여관앞,2003
46,3,48,53,종합병원,54,가,54,52,동구성분도병원주변,일반,47,53,신동여관앞,2003
50,3,53,61,일반주거2,63,나,62,63,동래구사직2동,도로,51,62,수퍼마켓앞,2003
53,3,55,58,일반주거2,56,나,57,59,동래구사직2동,일반,54,57,지리산메기탕앞,2003
52,3,55,57,일반주거2,56,나,58,58,동래구사직2동,일반,53,57,청주버섯찌게앞,2003
64,3,67,71,일반주거3,74,나,73,74,북구덕천1동,도로,65,73,13동 시영APT입구,2003
66,3,70,74,일반주거3,75,나,74,74,북구덕천1동,도로,68,74,13동시영APT입구,2003
63,3,66,69,일반주거3,74,나,72,73,북구덕천1동,도로,64,72,1동 시영APT입구,2003
65,3,67,71,일반주거3,73,나,71,72,북구덕천1동,도로,66,71,1동시영APT입구,2003
47,3,50,56,일반주거3,58,나,57,59,북구덕천1동,일반,48,57,14동 시영APT뒤,2003
49,3,51,57,일반주거3,61,나,60,62,북구덕천1동,일반,50,60,14동시영APT뒤,2003
55,3,58,60,일반주거3,61,나,62,61,북구덕천1동,일반,56,61,미진골든빌라앞,2003
48,3,52,57,일반주거3,58,나,58,61,북구덕천1동,일반,50,58,시영APT중앙,2003
62,3,69,69,상업,72,다,72,71,해운대구중1동,도로,65,71,하이얏트호텔우,2003
64,3,72,72,상업,73,다,73,72,해운대구중1동,도로,68,72,하이얏트호텔좌,2003
55,3,56,56,상업,59,다,59,58,해운대구중1동,일반,55,58,파라다이스호텔옆,2003
54,3,60,60,상업,61,다,61,60,해운대구중1동,일반,57,60,파라다이스호텔입구,2003
49,3,55,55,상업,56,다,56,55,해운대구중1동,일반,52,55,하이얏트호텔 뒤,2003
50,3,55,55,상업,57,다,56,55,해운대구중1동,일반,52,55,하이얏트호텔뒤,2003
62,3,69,73,준공업,75,다,76,74,영도구남항동,도로,65,74,남항새마을금고,2003
63,3,69,72,준공업,75,다,74,72,영도구남항동,도로,66,73,종점(꿈나무화원),2003
45,3,52,61,준공업,65,다,65,64,영도구남항동,일반,48,63,동성선박공업사,2003
45,3,51,64,준공업,64,다,66,64,영도구남항동,일반,48,64,수퍼마켓앞,2003
44,3,54,61,준공업,64,다,65,63,영도구남항동,일반,49,63,하나전기앞,2003
57,4,62,70,녹지,69,가,70,70,중구대청공원내,도로,59,69,방범초소앞,2003
54,4,55,62,녹지,60,가,60,59,중구대청공원내,도로,54,60,시민헌장앞,2003
45,4,48,50,녹지,52,가,50,49,중구대청공원내,일반,46,50,도서관앞,2003
45,4,46,49,녹지,51,가,49,49,중구대청공원내,일반,45,49,동상앞,2003
45,4,47,48,녹지,49,가,48,48,중구대청공원내,일반,46,48,충혼탑입구,2003
63,4,67,74,종합병원,74,가,73,74,동구성분도병원주변,도로,65,73,세광약국앞,2003
62,4,66,73,종합병원,72,가,74,74,동구성분도병원주변,도로,64,73,영사관후문앞,2003
51,4,53,58,종합병원,59,가,60,59,동구성분도병원주변,일반,52,59,대광한약방앞,2003
50,4,54,57,종합병원,60,가,61,59,동구성분도병원주변,일반,52,59,보성여관앞,2003
45,4,48,53,종합병원,55,가,53,53,동구성분도병원주변,일반,46,53,신동여관앞,2003
61,4,67,71,일반주거1,73,나,73,72,기장군기장읍동부리,도로,64,72,제일탕앞,2003
61,4,66,71,일반주거1,72,나,71,72,기장군기장읍동부리,도로,63,71,충북인삼집앞,2003
50,4,55,57,일반주거1,61,나,61,60,기장군기장읍동부리,일반,52,59,기장동성교회,2003
43,4,46,51,일반주거1,54,나,55,55,기장군기장읍동부리,일반,44,53,대진아파트앞,2003
47,4,49,55,일반주거1,57,나,58,57,기장군기장읍동부리,일반,48,56,유한빌라앞,2003
48,4,52,60,일반주거2,62,나,60,59,동래구사직2동,도로,50,60,방범초소앞,2003
49,4,52,57,일반주거2,61,나,60,62,동래구사직2동,도로,50,60,수퍼마켓앞,2003
50,4,51,58,일반주거2,56,나,58,57,동래구사직2동,일반,50,57,지리산메기탕앞,2003
50,4,52,57,일반주거2,60,나,58,58,동래구사직2동,일반,51,58,청주버섯찌게앞,2003
64,4,67,71,일반주거3,74,나,73,74,북구덕천1동,도로,65,73,13동 시영APT입구,2003
63,4,66,69,일반주거3,74,나,72,73,북구덕천1동,도로,64,72,1동 시영APT입구,2003
47,4,50,56,일반주거3,58,나,57,59,북구덕천1동,일반,48,57,14동 시영APT뒤,2003
59,1,61,65,녹지,67,가,67,68,중구대청공원내,도로,60,66,방범초소앞,2003
51,1,54,56,녹지,57,가,58,56,중구대청공원내,도로,52,56,시민헌장앞,2003
45,1,49,50,녹지,52,가,53,51,중구대청공원내,일반,47,51,도서관앞,2003
43,1,45,46,녹지,52,가,52,46,중구대청공원내,일반,44,49,동상앞,2003
43,1,46,47,녹지,50,가,53,48,중구대청공원내,일반,44,49,충혼탑입구,2003
64,1,68,70,종합병원,73,가,72,73,동구성분도병원주변,도로,66,72,세광약국앞,2003
63,1,67,69,종합병원,72,가,72,73,동구성분도병원주변,도로,65,71,영사관후문앞,2003
49,1,53,55,종합병원,58,가,56,58,동구성분도병원주변,일반,51,56,대광한약방앞,2003
49,1,54,57,종합병원,58,가,56,59,동구성분도병원주변,일반,51,57,보성여관앞,2003
47,1,51,52,종합병원,54,가,56,54,동구성분도병원주변,일반,49,54,신동여관앞,2003
57,1,64,66,일반주거1,68,나,69,67,기장군기장읍동부리,도로,60,67,제일탕앞,2003
